m6A,m5C
0,1
1,0
0,1
0,1
0,1
0,1
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,0
0,1
0,0
0,0
1,0
1,0
1,0
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
1,0
0,1
0,0
0,0
1,0
0,0
0,1
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,1
1,0
0,1
0,0
0,1
1,0
1,0
1,0
0,1
0,1
0,0
1,0
0,0
0,0
0,0
0,1
1,0
0,1
0,0
0,0
1,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
1,0
0,0
0,1
0,1
0,0
0,1
1,0
1,0
1,0
0,1
0,0
0,0
0,1
1,0
0,0
0,0
0,0
1,0
0,1
1,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
1,0
0,0
1,0
1,0
1,0
1,0
0,1
0,1
1,0
1,0
0,1
0,0
1,0
0,0
0,0
1,0
1,0
0,0
0,1
0,1
0,1
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,1
0,1
0,1
0,1
1,0
0,1
0,1
0,0
0,0
0,1
1,0
0,1
0,1
0,0
1,0
0,0
1,0
1,0
0,0
0,1
0,0
0,1
0,1
0,1
0,0
0,1
1,0
0,0
0,0
1,0
0,1
0,0
1,0
0,0
0,0
1,0
1,0
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
0,1
0,0
0,1
0,0
0,1
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
0,1
0,1
0,0
0,0
1,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
1,0
1,0
0,1
1,0
0,1
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
1,0
1,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,1
0,0
0,1
0,1
0,1
0,0
0,0
0,1
0,1
1,0
0,0
0,1
0,0
1,0
0,0
0,1
1,0
0,1
1,0
0,1
0,1
0,0
0,0
1,0
1,0
0,1
0,0
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,1
0,0
0,0
1,0
0,1
1,0
0,0
0,1
1,0
0,1
0,0
0,1
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
1,0
1,0
0,1
0,1
0,0
0,0
0,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
1,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,1
1,0
1,0
0,1
0,1
0,0
0,1
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
0,1
0,1
0,1
0,0
0,0
0,1
0,0
1,0
0,1
0,0
0,1
0,0
0,0
1,0
0,1
0,0
0,0
0,1
1,0
1,0
0,0
0,0
0,0
1,0
0,1
1,0
1,0
0,1
0,1
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,1
1,0
1,0
1,0
0,1
0,0
1,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
1,0
0,0
0,0
0,1
1,0
1,0
1,0
0,0
1,0
1,0
0,0
1,0
1,0
0,1
0,0
0,0
0,0
0,1
0,1
0,0
1,0
1,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
1,0
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,1
0,1
1,0
0,0
0,1
0,1
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,1
1,0
0,0
0,1
1,0
0,0
0,1
0,0
1,0
1,0
0,1
0,0
0,1
1,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,1
0,1
1,0
1,0
0,0
0,1
1,0
0,1
1,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,1
1,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
0,1
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
0,0
0,1
0,0
0,0
0,1
0,1
0,0
0,0
1,0
0,1
0,1
1,0
1,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
1,0
0,0
1,0
1,0
0,1
0,0
1,0
0,1
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
1,0
0,1
0,0
0,1
0,1
1,0
0,0
0,1
0,1
1,0
0,0
0,0
0,1
0,0
1,0
0,1
0,0
0,0
1,0
0,1
0,0
0,0
0,0
1,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
0,1
1,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,1
0,1
0,1
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
1,0
0,1
0,1
0,0
0,1
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,1
0,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
0,0
0,1
1,0
1,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
0,1
0,0
0,0
0,0
1,0
1,0
0,0
0,1
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,1
0,0
0,1
0,0
0,1
0,0
1,0
0,1
1,0
0,0
1,0
0,0
1,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
1,0
0,0
0,1
0,0
1,0
0,1
1,0
0,0
0,0
0,0
1,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
1,0
0,0
0,0
1,0
1,0
0,1
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,1
0,1
1,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,0
1,0
1,0
0,0
0,0
1,0
1,0
0,1
1,0
0,1
0,1
0,0
1,0
0,0
1,0
0,1
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,1
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
0,1
0,0
0,0
0,1
0,1
1,0
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,1
1,0
0,0
0,1
0,0
0,0
0,0
0,0
1,0
1,0
0,1
0,0
1,0
0,0
0,0
0,1
1,0
0,0
0,1
0,0
1,0
0,1
1,0
0,0
0,1
0,0
0,1
0,1
1,0
1,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,1
1,0
0,1
0,0
0,0
1,0
0,0
0,0
1,0
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,0
0,1
0,0
0,0
0,1
0,1
1,0
0,1
0,0
1,0
0,0
1,0
1,0
0,0
0,1
1,0
0,1
0,0
0,0
0,1
0,0
0,0
1,0
1,0
1,0
1,0
1,0
0,0
0,1
1,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
1,0
1,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,1
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
1,0
1,0
0,0
0,1
1,0
1,0
0,1
0,0
0,1
0,1
1,0
1,0
0,1
0,0
0,0
0,1
0,1
1,0
0,1
1,0
1,0
0,0
0,1
1,0
0,0
0,1
0,1
0,1
0,1
1,0
0,0
0,0
0,0
0,1
0,1
0,0
0,1
0,1
0,0
0,0
0,1
0,1
0,0
1,0
0,0
0,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
0,0
0,1
0,1
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,1
1,0
0,0
0,1
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,1
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
1,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
1,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,1
1,0
0,0
1,0
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
1,0
1,0
1,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,1
0,0
1,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
1,0
0,1
0,1
0,1
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,1
0,1
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
1,0
0,1
1,0
0,1
0,1
0,0
0,0
0,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
1,0
1,0
0,0
0,1
0,1
0,0
0,0
0,1
0,1
1,0
0,0
0,0
0,0
1,0
1,0
0,1
0,0
1,0
0,1
0,0
1,0
1,0
0,0
1,0
1,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
1,0
0,0
0,1
0,1
0,1
1,0
1,0
0,1
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,1
1,0
0,1
1,0
0,0
0,1
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,1
1,0
0,0
0,1
0,0
0,1
0,0
1,0
0,0
0,0
1,0
0,1
0,1
0,0
1,0
0,0
1,0
0,1
0,1
0,1
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,1
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,1
1,0
1,0
0,1
0,1
0,0
0,1
0,1
0,0
1,0
0,0
0,0
1,0
1,0
1,0
1,0
0,1
0,0
1,0
0,0
0,0
0,1
0,1
0,0
0,1
0,0
0,0
1,0
0,1
0,0
1,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,1
0,1
0,0
0,0
1,0
0,1
0,0
0,1
1,0
0,1
1,0
1,0
0,1
0,1
0,1
0,1
0,1
0,0
0,0
1,0
0,0
0,1
0,1
0,0
0,1
1,0
0,0
0,1
1,0
1,0
0,0
0,0
0,1
0,1
1,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,1
1,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
1,0
0,1
1,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
0,1
0,0
1,0
0,0
0,1
0,0
0,1
1,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
1,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,0
0,1
0,1
1,0
0,1
0,0
1,0
0,1
0,1
0,0
1,0
0,0
1,0
0,0
0,1
0,0
0,1
0,0
1,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
1,0
1,0
0,1
0,0
1,0
1,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
0,1
0,0
0,1
0,0
1,0
0,1
0,0
1,0
1,0
0,1
0,1
0,0
0,1
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
1,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,1
0,0
0,0
0,1
1,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,1
0,1
1,0
1,0
0,0
1,0
0,0
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,1
0,1
1,0
1,0
0,1
0,1
0,1
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,1
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,1
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,1
1,0
1,0
0,0
0,0
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,0
0,0
1,0
0,0
0,1
1,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
1,0
0,1
0,0
0,0
1,0
0,1
0,0
0,0
0,1
0,0
1,0
0,1
0,0
0,1
0,1
0,0
0,0
0,0
0,1
1,0
1,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,0
1,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
1,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
1,0
0,1
0,0
0,1
0,0
1,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
1,0
0,1
0,1
1,0
0,1
1,0
1,0
0,0
0,1
0,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,1
1,0
0,0
1,0
1,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
1,0
1,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
1,0
0,1
0,1
0,0
0,1
0,0
1,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,1
0,0
0,0
1,0
0,1
1,0
0,1
0,1
1,0
1,0
0,0
1,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
1,0
0,1
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,1
1,0
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,1
1,0
1,0
0,0
0,0
0,1
0,1
0,0
0,1
0,1
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,1
0,0
0,1
1,0
0,1
1,0
1,0
0,1
0,1
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,1
0,1
1,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
1,0
0,0
1,0
0,0
1,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
1,0
1,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
1,0
0,1
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
1,0
0,1
1,0
0,0
1,0
1,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
1,0
0,1
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,1
0,0
0,1
0,0
0,0
0,1
1,0
0,1
0,1
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
0,1
0,0
0,0
1,0
1,0
1,0
0,1
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
0,0
1,0
0,0
0,0
0,1
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,1
1,0
0,1
0,0
1,0
0,1
0,1
0,1
0,0
0,0
1,0
0,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
1,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,1
0,1
0,0
0,1
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
1,0
1,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
1,0
1,0
0,0
1,0
0,0
0,1
0,1
0,1
0,0
0,1
1,0
0,1
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
1,0
0,0
0,1
0,0
0,0
1,0
1,0
1,0
0,1
1,0
0,0
1,0
0,0
0,1
1,0
1,0
0,0
0,0
0,1
1,0
0,0
0,1
0,1
0,0
1,0
0,1
0,1
0,1
0,1
0,0
0,1
0,0
1,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
0,1
1,0
0,1
1,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
1,0
0,1
1,0
0,0
1,0
1,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,1
0,0
0,1
0,1
1,0
1,0
0,1
0,1
0,0
1,0
1,0
0,0
0,1
1,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
1,0
1,0
0,0
0,1
1,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,1
0,1
0,0
0,0
1,0
0,0
0,1
1,0
0,1
0,1
0,0
1,0
0,1
0,1
0,1
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,1
1,0
1,0
1,0
1,0
1,0
0,0
1,0
0,1
0,0
0,0
1,0
1,0
0,0
0,0
1,0
0,1
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,0
0,1
0,1
1,0
0,1
0,1
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,1
1,0
1,0
0,1
1,0
0,0
1,0
0,1
1,0
0,0
0,0
0,1
0,0
0,1
0,1
1,0
0,0
0,1
0,0
0,1
0,1
0,1
0,1
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
1,0
1,0
0,0
0,0
0,0
1,0
0,0
1,0
0,1
0,1
1,0
0,0
0,1
1,0
1,0
0,1
1,0
0,1
1,0
1,0
0,1
1,0
0,0
1,0
0,1
1,0
0,0
0,1
0,1
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,1
0,0
0,1
0,0
0,1
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
1,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
0,0
1,0
0,1
0,1
0,1
0,0
0,1
0,0
1,0
1,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
1,0
0,1
0,0
1,0
0,0
0,1
0,1
1,0
1,0
0,1
0,1
1,0
1,0
1,0
1,0
0,0
0,0
0,1
0,1
0,1
0,0
0,1
1,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
1,0
1,0
1,0
1,0
1,0
0,0
1,0
0,0
0,1
1,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
1,0
0,0
0,1
1,0
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,1
1,0
0,0
0,1
1,0
0,0
0,1
0,0
1,0
0,0
1,0
0,1
0,0
1,0
1,0
0,1
0,0
1,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,1
0,1
1,0
1,0
1,0
1,0
1,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,1
0,1
1,0
0,1
1,0
1,0
1,0
1,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
1,0
1,0
1,0
0,0
0,1
0,0
1,0
1,0
1,0
0,0
0,1
1,0
0,0
0,0
0,1
0,0
0,1
0,1
1,0
1,0
0,1
1,0
0,0
1,0
1,0
0,0
1,0
0,1
0,1
1,0
0,1
0,0
0,0
0,0
0,1
0,1
1,0
0,1
1,0
1,0
0,1
0,1
0,0
0,0
1,0
1,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
1,0
0,1
1,0
1,0
0,0
0,0
1,0
1,0
0,0
0,1
1,0
0,0
1,0
0,0
1,0
0,1
1,0
1,0
0,0
1,0
0,1
0,0
0,0
0,0
1,0
1,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,1
0,1
0,1
0,0
0,0
0,1
0,1
0,0
0,0
0,1
1,0
0,1
0,0
0,0
0,1
0,1
1,0
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
1,0
0,0
0,1
0,0
0,1
1,0
0,0
1,0
0,0
1,0
1,0
1,0
0,1
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
0,1
0,0
1,0
1,0
0,0
0,0
0,0
1,0
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,1
0,0
0,0
1,0
0,1
1,0
0,0
0,1
0,0
1,0
0,0
0,1
0,0
0,0
0,1
0,0
0,1
0,1
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,0
1,0
0,1
0,0
0,1
0,1
1,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
1,0
0,0
1,0
0,0
1,0
0,1
0,1
0,1
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
1,0
0,1
1,0
0,1
0,1
0,0
0,1
0,0
0,1
0,0
0,1
1,0
0,0
0,0
0,0
0,1
1,0
0,0
0,1
0,1
0,0
0,0
0,1
0,1
0,1
1,0
1,0
0,0
1,0
1,0
0,1
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,1
0,1
0,1
1,0
0,0
0,1
0,0
0,1
0,1
0,0
0,0
0,1
0,0
0,1
0,1
0,0
0,1
0,1
1,0
0,1
1,0
0,0
0,1
0,0
0,0
0,1
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,0
0,0
